Time,Open,High,Low,Close,Volume
2023-12-18,120.95,120.95,120.95,120.95,1050.0
2023-12-19,133.0,133.0,133.0,133.0,1072641.0
2023-12-20,146.25,146.25,146.25,146.25,1540604.0
2023-12-21,148.89999,148.89999,140.55,140.7,510479.0
2023-12-22,140.0,143.89999,138.0,141.0,215922.0
2023-12-25,142.0,142.55,139.5,139.5,132486.0
2023-12-26,139.0,140.0,139.0,140.0,102937.0
2023-12-27,139.14999,141.3,139.14999,140.5,44016.0
2023-12-28,140.10001,141.5,140.0,141.0,72927.0
2023-12-29,141.0,142.0,141.0,141.5,397669.0
2024-01-02,141.5,146.0,141.2,146.0,1273570.0
2024-01-03,144.55,148.45,144.55,148.05,276798.0
2024-01-04,148.10001,149.5,148.10001,149.5,126960.0
2024-01-05,149.7,156.25,149.14999,156.25,197450.0
2024-01-08,156.5,159.0,156.0,157.0,77559.0
2024-01-09,157.0,157.0,151.0,153.10001,65107.0
2024-01-10,155.0,156.0,153.14999,155.0,83691.0
2024-01-12,155.0,155.0,153.5,153.60001,45636.0
2024-01-15,153.64999,153.89999,152.05,152.3,17333.0
2024-01-16,153.5,153.89999,152.0,152.2,77625.0
2024-01-17,151.89999,152.2,151.10001,152.0,55364.0
2024-01-18,151.10001,153.64999,151.0,153.5,48572.0
2024-01-19,153.10001,156.0,153.0,156.0,63411.0
2024-01-22,156.0,156.0,154.14999,155.14999,26952.0
2024-01-23,154.2,155.5,154.0,155.0,11607.0
2024-01-24,153.0,155.0,153.0,154.5,60025.0
2024-01-25,153.2,154.0,153.0,153.0,4857.0
2024-01-26,153.0,153.8,152.2,152.35001,17252.0
2024-01-29,152.89999,152.89999,152.0,152.05,14753.0
2024-01-30,151.95,152.0,150.10001,150.89999,23345.0
2024-01-31,150.25,150.3,148.5,149.60001,25329.0
2024-02-01,149.0,150.5,149.0,149.0,25739.0
2024-02-02,149.0,150.0,148.5,149.89999,7934.0
2024-02-05,150.0,150.0,148.64999,149.0,7182.0
2024-02-06,148.8,150.0,148.5,150.0,59524.0
2024-02-07,149.2,155.0,149.05,154.5,43240.0
