Time,Open,High,Low,Close,Volume
2012-03-26,1770.0,1770.0,1770.0,1770.0,66.0
2012-03-28,1770.0,1770.0,1770.0,1770.0,140.0
2012-03-30,1770.0,1770.0,1770.0,1770.0,192.0
2012-04-04,1751.0,1751.0,1751.0,1751.0,116.0
2012-04-13,1772.0,1772.0,1772.0,1772.0,350.0
2012-04-16,1772.0,1772.0,1772.0,1772.0,751.0
2012-04-17,1772.0,1772.0,1772.0,1772.0,262.0
2012-04-19,1780.0,1780.0,1780.0,1780.0,10.0
2012-04-20,1750.0,1750.0,1750.0,1750.0,300.0
2012-04-23,1750.0,1750.0,1750.0,1750.0,35.0
2012-04-27,1780.0,1780.0,1780.0,1780.0,2677.0
2012-05-03,1750.0,1750.0,1750.0,1750.0,58.0
2012-05-04,1751.0,1751.0,1751.0,1751.0,60.0
2012-05-14,1750.0,1750.0,1750.0,1750.0,50.0
2012-05-16,1700.0,1700.0,1700.0,1700.0,22.0
2012-05-17,1700.0,1700.0,1700.0,1700.0,940.0
2012-05-18,1650.0,1650.0,1650.0,1650.0,1.0
2012-05-24,1720.0,1720.0,1720.0,1720.0,27.0
2012-05-29,1720.0,1720.0,1720.0,1720.0,36.0
2012-06-01,1721.0,1721.0,1721.0,1721.0,45.0
2012-06-04,1721.0,1721.0,1721.0,1721.0,67.0
2012-06-06,1809.0,1809.0,1809.0,1809.0,6.0
2012-06-07,1721.0,1721.0,1721.0,1721.0,100.0
2012-06-11,1700.0,1810.0,1700.0,1700.0,68.0
2012-06-13,1800.0,1800.0,1800.0,1800.0,102.0
2012-06-15,1705.0,1705.0,1589.0,1705.0,23.0
2012-06-18,1805.0,1805.0,1805.0,1805.0,1.0
2012-06-19,1799.0,1799.0,1697.0,1799.0,554.0
2012-06-20,1800.0,1800.0,1800.0,1800.0,1955.0
2012-06-22,1800.0,1800.0,1800.0,1800.0,25.0
2012-06-27,1692.0,1692.0,1692.0,1692.0,3.0
2012-06-28,1692.0,1692.0,1692.0,1692.0,12.0
2012-06-29,1793.0,1793.0,1793.0,1793.0,300.0
2012-07-02,1689.0,1689.0,1689.0,1689.0,2.0
2012-07-06,1588.0,1588.0,1588.0,1588.0,49.0
