Time,Open,High,Low,Close,Volume
2025-12-16,461.95,461.95,461.95,461.95,7352.0
2025-12-17,508.1,508.1,508.1,508.1,5041.0
2025-12-18,558.9,558.9,558.9,558.9,12213.0
2025-12-19,614.7,614.7,614.7,614.7,57921.0
2025-12-22,676.1,676.1,676.1,676.1,93136.0
2025-12-23,743.7,743.7,743.7,743.7,289299.0
2025-12-24,818.0,818.0,818.0,818.0,506005.0
2025-12-25,899.7,899.7,899.7,899.7,635778.0
2025-12-26,989.0,989.0,809.8,809.8,2040632.0
2025-12-29,770.0,798.0,734.0,760.0,1879668.0
2025-12-30,790.0,835.9,781.0,835.9,490620.0
2025-12-31,861.2,915.0,861.2,915.0,379094.0
2026-01-02,910.0,940.0,882.0,940.0,161689.0
2026-01-05,930.0,960.0,930.0,950.0,250529.0
2026-01-06,931.0,953.0,931.0,943.0,125376.0
2026-01-07,943.0,960.0,921.2,929.0,188982.0
2026-01-08,923.0,930.0,900.0,905.1,68188.0
2026-01-09,903.2,915.0,891.1,915.0,76354.0
2026-01-12,905.5,920.0,894.6,899.9,37193.0
2026-01-13,885.3,899.9,885.3,886.0,61282.0
2026-01-15,880.0,885.0,863.5,878.5,34906.0
2026-01-16,870.0,875.0,860.1,875.0,47971.0
2026-01-19,866.0,870.0,850.3,851.0,21741.0
2026-01-20,849.0,849.0,822.0,848.9,48152.0
2026-01-21,830.2,838.9,822.3,824.2,19763.0
2026-01-22,820.0,864.0,820.0,832.0,38724.0
2026-01-23,836.0,842.0,835.0,839.0,19875.0
2026-01-26,832.1,838.0,806.0,818.0,31565.0
2026-01-27,806.1,819.9,805.0,809.1,35106.0
2026-01-28,825.0,881.0,825.0,881.0,54578.0
2026-01-29,888.0,892.0,855.1,860.0,36050.0
2026-01-30,846.0,870.0,840.1,848.0,12743.0
2026-02-02,840.0,841.0,800.0,835.1,15663.0
2026-02-03,824.0,838.0,820.3,825.0,13774.0
2026-02-04,817.1,830.0,817.1,819.0,21009.0
2026-02-05,815.0,830.0,815.0,816.0,32861.0
2026-02-06,805.0,835.0,795.0,835.0,56015.0
2026-02-09,826.0,832.0,816.0,827.0,9098.0
2026-02-10,811.0,824.5,808.0,818.0,32279.0
2026-02-11,810.0,820.0,810.0,820.0,7372.0
2026-02-12,820.0,845.0,810.5,845.0,23890.0
2026-02-13,832.1,850.0,826.0,850.0,43753.0
2026-02-16,840.0,848.0,830.1,848.0,225511.0
2026-02-17,840.0,845.0,830.0,830.0,10114.0
2026-02-18,830.0,835.0,830.0,830.1,6865.0
2026-02-19,830.0,835.0,820.1,835.0,11457.0
2026-02-20,829.0,838.0,823.1,838.0,13245.0
2026-02-23,826.1,830.0,825.0,825.0,19532.0
2026-02-24,820.0,829.5,820.0,828.0,25145.0
2026-02-25,822.2,833.0,822.0,830.0,8289.0
2026-02-26,829.0,830.0,821.4,825.0,8758.0
2026-02-27,834.9,835.0,820.0,820.0,97861.0
2026-03-02,759.0,780.0,742.0,757.0,230544.0
2026-03-03,735.0,740.0,683.0,700.1,106748.0
2026-03-04,699.0,720.0,689.0,700.0,192870.0
2026-03-05,714.9,745.0,714.0,745.0,44153.0
2026-03-06,760.0,764.0,720.0,730.0,53853.0
2026-03-09,700.0,715.0,695.0,700.0,25355.0
2026-03-10,732.0,758.9,700.0,700.0,30574.0
2026-03-11,707.0,724.9,702.0,702.0,20978.0
2026-03-12,705.0,709.7,701.0,701.0,26778.0
2026-03-13,704.9,705.0,690.0,690.0,501623.0
2026-03-16,695.0,700.0,690.0,696.0,18685.0
2026-03-17,695.0,707.0,690.1,700.0,20716.0
2026-03-18,723.0,733.0,718.5,730.0,37247.0
2026-03-19,723.0,724.9,708.1,720.0,15901.0
2026-03-24,725.0,730.0,711.0,713.1,14900.0
2026-03-25,713.0,730.0,711.0,730.0,45788.0
2026-03-26,729.0,729.0,716.2,717.6,21447.0
2026-03-27,720.1,725.0,720.0,720.0,8829.0
