Time,Open,High,Low,Close,Volume
2012-03-26,357.0,360.0,355.0,357.0,4204.0
2012-03-27,350.10001,353.0,348.60001,350.10001,66608.0
2012-03-28,350.0,351.0,350.0,350.0,33695.0
2012-03-29,353.0,353.0,351.04999,353.0,10440.0
2012-03-30,360.0,360.0,353.0,360.0,47884.0
2012-04-02,354.0,360.0,354.0,354.0,7355.0
2012-04-03,350.0,354.10001,350.0,350.0,21031.0
2012-04-04,350.0,352.0,350.0,350.0,13812.0
2012-04-05,350.0,350.5,350.0,350.0,43773.0
2012-04-06,350.0,350.04999,350.0,350.0,26106.0
2012-04-09,352.75,352.75,350.0,352.75,10390.0
2012-04-13,331.75,347.0,331.75,331.75,51196.0
2012-04-16,333.0,333.0,332.04999,333.0,485.0
2012-04-17,339.5,341.0,339.0,339.5,43068.0
2012-04-18,345.0,345.0,339.10001,345.0,30842.0
2012-04-19,340.0,341.0,336.0,340.0,4542.0
2012-04-20,339.0,340.0,335.0,339.0,33447.0
2012-04-23,339.5,339.5,338.95001,339.5,3438.0
2012-04-24,336.0,340.0,336.0,336.0,7864.0
2012-04-25,335.0,335.10001,335.0,335.0,2550.0
2012-04-26,335.0,335.0,333.0,335.0,22995.0
2012-04-27,328.89999,335.0,328.89999,328.89999,15557.0
2012-04-30,332.0,332.89999,330.0,332.0,17391.0
2012-05-02,330.0,332.0,330.0,330.0,8804.0
2012-05-03,331.0,331.89999,330.04999,331.0,7539.0
2012-05-04,332.45001,333.5,330.0,332.45001,13300.0
2012-05-07,338.0,338.0,330.04999,338.0,7340.0
2012-05-08,339.89999,339.89999,330.0,339.89999,6118.0
2012-05-09,335.0,338.0,335.0,335.0,2106.0
2012-05-10,341.0,341.0,335.0,341.0,8742.0
2012-05-11,339.89999,340.0,335.0,339.89999,26140.0
2012-05-14,340.0,340.0,339.0,340.0,9136.0
2012-05-15,335.0,340.0,335.0,335.0,16890.0
2012-05-16,329.85001,335.0,329.85001,329.85001,36598.0
2012-05-17,318.5,329.95001,317.14999,318.5,24611.0
2012-05-18,314.0,316.0,308.0,314.0,29546.0
2012-05-21,321.0,321.0,315.0,321.0,9061.0
2012-05-22,326.0,329.0,321.0,326.0,601167.0
2012-05-23,341.0,341.0,326.0,341.0,22438.0
2012-05-24,347.89999,350.0,343.0,347.89999,78991.0
2012-05-25,360.0,360.0,347.89999,360.0,75204.0
2012-05-28,369.10001,371.0,362.89999,369.10001,49346.0
2012-05-29,367.20001,375.0,367.20001,367.20001,37619.0
2012-05-30,355.0,360.0,354.0,355.0,51957.0
2012-05-31,365.0,365.0,355.04999,365.0,77756.0
2012-06-01,364.0,365.0,361.0,364.0,25567.0
2012-06-04,352.04999,356.20001,352.0,352.04999,11117.0
2012-06-05,341.0,353.0,341.0,341.0,17100.0
2012-06-06,335.0,341.04999,335.0,335.0,16910.0
2012-06-07,336.5,347.85001,336.5,336.5,596.0
2012-06-08,349.0,349.0,344.0,349.0,21524.0
2012-06-11,347.10001,353.89999,346.0,347.10001,2647.0
2012-06-12,356.0,356.0,345.10001,356.0,60440.0
2012-06-13,351.0,351.0,350.0,351.0,24538.0
2012-06-14,350.0,353.5,348.0,350.0,10607.0
2012-06-15,343.0,350.0,343.0,343.0,25331.0
2012-06-18,340.0,352.5,331.0,340.0,9292.0
2012-06-19,347.0,349.85001,334.54999,347.0,1725.0
2012-06-20,353.0,353.0,345.04999,353.0,21343.0
2012-06-21,345.0,347.0,344.5,345.0,24343.0
2012-06-22,344.89999,344.89999,340.0,344.89999,5175.0
2012-06-25,342.0,342.0,338.04999,342.0,4832.0
2012-06-26,331.0,344.70001,331.0,331.0,366519.0
2012-06-27,340.0,340.0,331.14999,340.0,1095413.0
2012-06-28,335.10001,340.0,335.10001,335.10001,1924010.0
2012-06-29,335.10001,340.0,334.0,335.10001,100675.0
2012-07-02,340.0,340.0,334.5,340.0,4317.0
2012-07-03,342.0,344.0,340.0,342.0,62268.0
2012-07-04,345.0,345.0,340.14999,345.0,12808.0
2012-07-05,345.0,345.0,340.0,345.0,3572.0
2012-07-06,340.0,347.0,337.0,340.0,8650.0
2012-07-09,332.0,345.0,330.0,332.0,12784.0
2012-07-10,332.04999,339.0,332.04999,332.04999,3986.0
2012-07-11,335.0,335.0,335.0,335.0,42400.0
2012-07-12,332.0,332.04999,330.0,332.0,21061.0
2012-07-13,328.0,332.0,328.0,328.0,6841.0
2012-07-16,336.95001,336.95001,327.04999,336.95001,8462.0
2012-07-17,345.0,345.0,336.95001,345.0,36423.0
2012-07-18,345.0,345.0,340.0,345.0,27650.0
2012-07-19,345.0,346.64999,336.0,345.0,36927.0
2012-07-20,344.89999,345.0,339.10001,344.89999,23028.0
2012-07-23,345.89999,345.89999,336.0,345.89999,2595.0
2012-07-24,341.0,344.0,337.54999,341.0,6823.0
2012-07-25,344.0,344.0,338.0,344.0,9278.0
2012-07-26,344.95001,344.95001,340.0,344.95001,2400.0
2012-07-27,342.0,345.0,340.0,342.0,128854.0
2012-07-31,346.0,346.0,338.04999,346.0,19861.0
2012-08-01,346.5,346.79999,345.0,346.5,35065.0
2012-08-02,346.0,346.0,342.0,346.0,35157.0
2012-08-03,345.0,346.79999,345.0,345.0,38790.0
2012-08-06,339.0,344.45001,339.0,339.0,9619.0
2012-08-07,340.14999,340.14999,338.0,340.14999,4212.0
2012-08-08,341.0,344.79999,340.20001,341.0,6821.0
2012-08-09,345.0,345.0,340.5,345.0,25507.0
2012-08-10,344.79999,345.0,340.0,344.79999,83040.0
2012-08-13,345.0,345.0,342.0,345.0,6179.0
2012-08-15,337.20001,345.0,337.20001,337.20001,12104.0
