Time,Open,High,Low,Close,Volume
2012-03-29,1320.0,1320.0,1320.0,1320.0,5.0
2012-04-16,1399.0,1399.0,1399.0,1399.0,35.0
2012-04-19,1482.0,1482.0,1482.0,1482.0,1.0
2012-04-23,1568.0,1568.0,1568.0,1568.0,9.0
2012-04-27,1500.0,1500.0,1500.0,1500.0,7.0
2012-04-30,1500.0,1500.0,1500.0,1500.0,17.0
2012-05-17,1500.0,1500.0,1500.0,1500.0,31.0
2012-05-22,1500.0,1500.0,1500.0,1500.0,56.0
2012-05-29,1500.0,1500.0,1500.0,1500.0,47.0
2012-06-04,1590.0,1590.0,1500.0,1590.0,58.0
2012-07-27,1500.0,1500.0,1500.0,1500.0,50.0
2012-08-07,1500.0,1500.0,1500.0,1500.0,500.0
2012-08-08,1460.0,1460.0,1460.0,1460.0,530.0
2012-08-16,1737.0,1737.0,1737.0,1737.0,185.0
2012-09-26,1737.0,1737.0,1737.0,1737.0,2390.0
2012-10-09,1737.0,1737.0,1737.0,1737.0,12.0
2012-10-12,1737.0,1737.0,1737.0,1737.0,1.0
2012-10-17,1633.0,1633.0,1633.0,1633.0,4.0
2012-11-01,1600.0,1600.0,1600.0,1600.0,1100.0
2012-12-14,1600.0,1600.0,1600.0,1600.0,276.0
2012-12-25,1600.0,1600.0,1600.0,1600.0,1.0
2013-01-14,1414.0,1414.0,1414.0,1414.0,30.0
2013-01-16,1331.0,1331.0,1331.0,1331.0,20.0
2013-02-18,1331.0,1331.0,1331.0,1331.0,1.0
2013-02-22,1331.0,1331.0,1331.0,1331.0,7.0
2013-03-05,1410.0,1410.0,1410.0,1410.0,1.0
2013-03-06,1490.0,1490.0,1490.0,1490.0,5.0
2013-03-07,1520.0,1520.0,1520.0,1520.0,364.0
2013-03-08,1520.0,1520.0,1520.0,1520.0,160.0
2013-03-12,1520.0,1520.0,1520.0,1520.0,6.0
2013-03-15,1430.0,1430.0,1430.0,1430.0,3.0
