Time,Open,High,Low,Close,Volume
2013-02-22,800.0,800.0,800.0,800.0,0.0
2013-02-25,800.0,800.0,800.0,800.0,0.0
2013-02-26,800.0,800.0,800.0,800.0,0.0
2013-02-27,800.0,800.0,800.0,800.0,0.0
2013-02-28,800.0,800.0,800.0,800.0,0.0
2013-03-01,830.0,830.0,830.0,830.0,200.0
2013-04-10,734.0,734.0,734.0,734.0,139.0
2013-04-11,777.0,777.0,777.0,777.0,3.0
2013-04-12,823.59998,823.59998,823.59998,823.59998,150.0
2013-04-29,824.0,824.0,824.0,824.0,50.0
2013-05-22,823.0,823.0,823.0,823.0,400.0
2013-05-23,823.0,823.0,823.0,823.0,200.0
2013-06-20,820.0,820.0,820.0,820.0,800.0
2013-06-28,840.0,840.0,840.0,840.0,10.0
2013-08-07,820.0,820.0,820.0,820.0,20.0
2013-08-12,770.79999,770.79999,770.79999,770.79999,4.0
2013-08-13,724.59998,815.0,724.59998,815.0,91.0
2013-08-15,810.0,810.0,810.0,810.0,2.0
2013-08-19,761.40002,820.0,761.40002,820.0,65.0
2013-09-02,820.0,820.0,820.0,820.0,50.0
2013-09-18,860.0,860.0,860.0,860.0,90.0
2013-10-02,860.0,860.0,860.0,860.0,0.0
2013-10-03,860.0,860.0,860.0,860.0,0.0
2013-10-04,860.0,860.0,860.0,860.0,0.0
2013-10-07,860.0,860.0,860.0,860.0,0.0
2013-10-08,860.0,860.0,860.0,860.0,0.0
2013-10-09,860.0,860.0,860.0,860.0,0.0
2013-10-10,860.0,860.0,860.0,860.0,0.0
2013-10-11,860.0,860.0,860.0,860.0,0.0
2013-10-14,860.0,860.0,860.0,860.0,0.0
2013-10-15,860.0,860.0,860.0,860.0,0.0
2013-10-21,860.0,860.0,860.0,860.0,0.0
2013-10-22,860.0,860.0,860.0,860.0,0.0
2013-10-23,860.0,860.0,860.0,860.0,0.0
2013-10-24,860.0,860.0,860.0,860.0,0.0
2013-10-25,860.0,860.0,860.0,860.0,0.0
2013-10-28,860.0,860.0,860.0,860.0,0.0
2013-10-29,860.0,860.0,860.0,860.0,0.0
2013-10-30,830.0,830.0,830.0,830.0,24.0
2013-11-11,800.0,800.0,800.0,800.0,216.0
2013-12-06,839.0,839.0,839.0,839.0,500.0
2013-12-09,840.0,840.0,840.0,840.0,1000.0
2014-01-16,701.0,701.0,701.0,701.0,27.0
2014-01-28,743.0,743.0,743.0,743.0,2.0
2014-01-31,749.0,749.0,749.0,749.0,3.0
2014-02-10,749.0,749.0,749.0,749.0,15.0
2014-02-27,840.0,840.0,840.0,840.0,10.0
2014-03-11,750.0,750.0,750.0,750.0,90.0
2014-03-21,786.0,786.0,786.0,786.0,12.0
2014-03-28,825.0,825.0,825.0,825.0,7.0
2014-04-07,865.0,870.0,865.0,870.0,6.0
2014-04-17,800.0,800.0,800.0,800.0,9.0
2014-04-22,800.0,800.0,800.0,800.0,7.0
2014-05-05,800.0,800.0,800.0,800.0,5.0
2014-05-16,824.0,824.0,824.0,824.0,3.0
2014-05-21,858.0,858.0,858.0,858.0,11.0
2014-06-09,849.0,849.0,849.0,849.0,7.0
2014-08-08,840.0,840.0,840.0,840.0,16.0
2014-08-13,845.0,845.0,845.0,845.0,145.0
2014-08-25,892.0,892.0,892.0,892.0,63.0
2014-08-26,912.0,912.0,912.0,912.0,5.0
2014-08-27,912.0,912.0,912.0,912.0,120.0
2014-08-28,966.70001,966.70001,966.70001,966.70001,112.0
2014-09-02,856.0,856.0,856.0,856.0,5.0
2014-09-05,825.0,825.0,825.0,825.0,17.0
2014-09-19,874.5,874.5,874.5,874.5,7.0
2014-10-27,825.0,825.0,825.0,825.0,33.0
2014-11-07,830.0,830.0,830.0,830.0,11.0
