Time,Open,High,Low,Close,Volume
2018-05-14,101.2,101.2,100.3,101.0,55763.0
2018-05-15,100.95,101.0,98.0,100.0,46977.0
2018-05-16,98.0,100.0,98.0,100.0,7481.0
2018-05-17,100.0,100.0,98.019997,100.0,2353.0
2018-05-18,98.099998,98.099998,98.0,98.0,8486.0
2018-05-21,97.5,99.949997,97.5,99.0,28025.0
2018-05-22,99.0,99.900002,98.5,99.879997,39832.0
2018-05-23,99.940002,99.949997,99.019997,99.800003,7410.0
2018-05-24,99.900002,99.949997,99.019997,99.900002,23817.0
2018-05-28,99.0,99.82,99.0,99.800003,2224.0
2018-05-29,99.0,99.800003,97.809998,99.800003,6273.0
2018-05-30,99.0,99.800003,99.0,99.800003,127.0
2018-05-31,99.699997,99.800003,99.099998,99.800003,1180.0
2018-06-01,99.0,99.800003,99.0,99.800003,2000.0
2018-06-04,99.0,99.800003,99.0,99.800003,3000.0
2018-06-05,99.010002,99.010002,99.0,99.0,726.0
2018-06-06,99.0,99.800003,99.0,99.800003,1358.0
2018-06-07,99.0,99.800003,99.0,99.800003,519.0
2018-06-08,99.0,99.800003,99.0,99.800003,1629.0
2018-06-11,99.050003,99.800003,99.0,99.800003,1520.0
2018-06-12,99.050003,99.050003,98.0,98.0,3436.0
2018-06-13,98.0,99.800003,98.0,99.800003,11482.0
2018-06-14,98.150002,99.800003,98.150002,99.800003,54500.0
2018-06-18,99.0,99.779999,99.0,99.0,4692.0
2018-06-19,98.0,99.0,98.0,99.0,1562.0
2018-06-20,99.0,99.800003,98.010002,99.5,3467.0
2018-06-21,99.5,99.5,98.010002,98.019997,526.0
2018-06-22,98.040001,99.75,98.040001,99.75,2690.0
2018-06-25,99.699997,99.790001,98.029999,99.75,7312.0
2018-06-26,98.129997,99.699997,98.050003,99.699997,475.0
2018-06-27,99.68,99.690002,98.099998,99.0,1400.0
2018-06-28,98.120003,99.0,98.059998,99.0,155.0
2018-06-29,98.059998,99.0,98.0,98.0,1466.0
2018-07-02,99.0,99.0,98.5,99.0,574.0
2018-07-03,99.0,99.0,98.5,99.0,805.0
2018-07-04,98.800003,99.0,98.5,99.0,850.0
2018-07-05,99.099998,99.099998,99.0,99.0,2680.0
2018-07-09,99.0,99.0,98.5,99.0,3828.0
2018-07-10,98.5,99.0,97.5,98.989998,2116.0
2018-07-11,97.510002,99.290001,97.510002,99.290001,75.0
2018-07-12,97.510002,99.169998,97.510002,99.169998,2541.0
2018-07-16,98.5,98.5,98.5,98.5,142.0
2018-07-17,98.5,98.989998,98.0,98.989998,917.0
2018-07-18,98.0,98.989998,98.0,98.989998,10178.0
2018-07-19,98.0,98.940002,96.510002,98.940002,408.0
2018-07-20,98.0,98.0,96.519997,97.5,539.0
2018-07-23,97.0,98.699997,97.0,98.699997,614.0
2018-07-24,97.010002,98.0,97.0,98.0,751.0
2018-07-25,97.010002,97.889999,97.0,97.889999,648.0
2018-07-27,97.0,98.0,95.0,98.0,1516.0
2018-08-01,98.0,98.0,97.019997,98.0,228.0
2018-08-03,97.0,98.0,97.0,98.0,300.0
2018-08-06,98.199997,98.199997,97.0,98.0,648.0
2018-08-07,97.0,98.0,97.0,98.0,1363.0
2018-08-08,97.0,98.0,97.0,98.0,549.0
2018-08-10,97.010002,98.0,97.010002,98.0,435.0
2018-08-13,98.0,98.0,98.0,98.0,55.0
2018-08-15,97.059998,98.0,97.059998,98.0,83.0
2018-08-16,97.059998,98.0,96.0,98.0,655.0
2018-08-17,97.050003,98.0,97.0,98.0,214.0
2018-08-24,97.0,97.0,97.0,97.0,32.0
2018-08-27,97.0,97.0,97.0,97.0,28.0
2018-08-28,97.0,97.980003,96.0,97.980003,356.0
2018-08-30,96.0,97.900002,95.059998,97.900002,400.0
2018-08-31,97.400002,97.900002,96.019997,97.900002,13281.0
2018-09-03,96.519997,96.519997,95.25,95.25,1807.0
2018-09-04,96.5,96.5,95.339996,96.0,1237.0
2018-09-05,95.349998,96.0,95.349998,96.0,135.0
2018-09-06,96.0,96.0,95.0,95.0,3203.0
2018-09-07,93.589996,95.0,93.5,93.5,43445.0
2018-09-10,93.5,96.0,93.5,93.5,21946.0
2018-09-12,92.0,93.5,92.0,93.5,410.0
2018-09-13,90.0,95.0,90.0,94.0,28279.0
2018-09-14,93.0,93.5,93.0,93.5,357.0
2018-09-17,90.0,93.0,90.0,93.0,1196.0
2018-09-18,90.309998,93.0,90.150002,93.0,1223.0
2018-09-19,90.529999,90.529999,90.519997,90.519997,150.0
2018-09-20,90.519997,90.519997,90.519997,90.519997,128.0
